time_x,x,y,z,roll,pitch,yaw,xdot,ydot,zdot,p,q,r,Gap,time_u,thrust,roll angle,pitch angle,yaw angle
7.5,5.112260487,-1.192085909,-0.020367426,0.127204537,0.091577794,0.09963312,1.380564617,0.891507492,-1.759527218,-0.046395326,0.025930229,-0.015162053,,7.5,4.486254269,-0.000600453,0.000396354,0.000297288
7.6,5.098624296,-1.161521846,-0.173003143,0.029540292,0.007002949,0.018893549,1.178585018,0.93271413,-1.848241276,-0.023625233,0.041528165,-0.009440269,,7.6,4.437020759,0.000757168,0.001706007,0.000789785
7.7,5.148415614,-1.046643848,-0.274737289,0.071306433,0.050889828,0.055852991,1.34912189,0.902043296,-1.967450751,0.06296594,0.128115388,0.031837795,,7.7,4.60499293,-0.001752116,-0.000690636,1.92758E-05
7.8,5.247352386,-1.028365655,-0.532006217,0.075145794,0.057922513,0.03843735,1.176839607,0.969174258,-1.842574388,-0.075948701,0.005945139,-0.013612702,,7.8,4.535322085,0.000674164,0.001625565,0.000884334
7.9,5.332885782,-0.885161212,-0.512065521,0.069014297,0.06365128,0.073852047,1.206346742,1.122479215,-1.907594406,0.07068869,0.144980487,0.051444077,,7.9,4.584614962,-0.002263894,-0.001193824,-0.000270518
8,5.409058391,-0.771791129,-0.66076419,0.120294989,0.114837681,0.089622379,1.108942781,1.155459705,-1.897752349,-0.070927779,0.025617483,0.016305445,,8,4.623306102,-0.000720479,0.000244688,0.000658748
8.1,5.455213797,-0.677192541,-0.763998174,0.064252248,0.074124853,0.08176324,0.913882573,1.337252969,-1.877665971,-0.005047455,0.083302803,0.041330204,,8.1,4.569559745,-0.001265728,-0.000245315,-0.000472404
8.2,5.453957112,-0.520701731,-0.829019385,0.09448783,0.106457109,0.098551751,0.92201211,1.315347542,-1.9771007,-0.030562956,0.06913317,0.020114392,,8.2,4.663633139,-0.001435533,-0.000457587,0.001072659
8.3,5.536852271,-0.422109471,-1.001136652,0.099258808,0.121850602,0.107468542,0.779891461,1.467012846,-1.896319046,-0.029099449,0.073012161,0.068867638,,8.3,4.65321213,-0.001825404,-0.000800762,0.000244498
8.4,5.49493777,-0.315236039,-1.099907992,0.059173576,0.087948936,0.092156377,0.563428626,1.488526512,-1.974472631,-0.086404974,0.024840426,0.0191312,,8.4,4.662533519,-0.000259798,0.000487455,-0.00059278
8.5,5.46150226,-0.203787358,-1.236828891,0.033992053,0.074738854,0.077478189,0.54504693,1.484666268,-1.995289006,-0.020093731,0.078721555,0.00312137,,8.5,4.699353051,-0.001162131,-0.000243621,0.000886295
8.6,5.509095217,-0.09160222,-1.374840024,0.073002896,0.115049113,0.085303268,0.519823969,1.498310668,-1.964245047,-0.050319247,0.063042658,0.04804595,,8.6,4.743395441,-0.00137611,-0.000460403,0.001414676
8.7,5.542676882,0.020354523,-1.484487851,0.065497915,0.118833084,0.112504902,0.339489565,1.63110729,-1.946914508,-0.060626194,0.058851468,0.067913573,,8.7,4.749538975,-0.001319436,-0.000540262,0.000419268
8.8,5.455762226,0.131951704,-1.606907938,0.018284493,0.081586363,0.085424415,0.143024372,1.597783641,-1.99596629,-0.097355017,0.020770119,0.014694059,,8.8,4.766637299,-3.16303E-05,0.000443064,-0.001390496
8.9,5.409859596,0.238909167,-1.733915329,0.007809816,0.078852511,0.076028178,0.156933744,1.553341366,-1.972421287,-0.035753855,0.06966614,-0.017486869,,8.9,4.788979367,-0.001039337,-0.000282516,0.001565823
9,5.440813197,0.337378789,-1.85850393,0.040834824,0.11329618,0.073222826,0.105137206,1.556381121,-1.949980388,-0.071847884,0.051384879,0.057471751,,9,4.832516232,-0.001007377,-0.000321662,0.001297212
9.1,5.376385955,0.388477691,-2.017558909,-0.025290091,0.061169215,0.059239094,-0.159225666,1.568531926,-1.982251049,-0.116483695,0.008244359,0.014661522,,9.1,4.85708279,0.000647117,0.000760374,-0.004044525
9.2,5.348842074,0.575862134,-2.056358156,0.018979593,0.11409817,0.111173085,0.004996384,1.535775217,-1.864328598,0.010511683,0.110250399,-0.048981526,,9.2,4.845659068,-0.002405412,-0.001213144,0.006795914
9.3,5.363759221,0.616389426,-2.198823859,0.027944659,0.119796089,0.041884331,-0.281590405,1.541970202,-1.949257667,-0.156317914,-0.002635042,0.159413005,,9.3,4.927138192,0.000364591,0.000313995,-0.003456807
9.4,5.286647753,0.769430014,-2.274541225,-0.00411451,0.115991942,0.174603101,-0.344881616,1.665869211,-1.850589219,-0.01330154,0.085187765,-0.029630827,,9.4,4.903648244,-0.001914361,-0.001121465,0.004158762
9.5,5.198492538,0.883249442,-2.379445197,0.013615456,0.120374858,0.062089051,-0.504072527,1.488000427,-1.882011026,-0.141842775,0.002424484,0.109053707,,9.5,4.947264914,0.000124423,4.31847E-05,-0.001402754
9.6,5.142257259,0.946159272,-2.483705592,-0.018141416,0.113386645,0.149687314,-0.591367963,1.600024782,-1.84293967,-0.039857204,0.06499692,0.011289265,,9.6,4.972232219,-0.001371826,-0.000953484,0.002430252
9.7,5.074381504,1.098155605,-2.569544137,0.022895337,0.146395223,0.115712691,-0.674234602,1.487976796,-1.784499709,-0.103435921,0.030851243,0.100165738,,9.7,4.986363263,-0.000975151,-0.000582265,0.002380045
9.8,4.981782595,1.131932344,-2.680118155,-0.026702963,0.115055741,0.13796239,-0.926437271,1.546701658,-1.831896617,-0.109708539,0.024281393,0.088403351,,9.8,5.04743705,-0.000108835,-0.000647521,-0.001736607
9.9,4.840438255,1.276807385,-2.772230626,-0.021717508,0.129271635,0.152344335,-0.944306046,1.427145417,-1.709513605,-0.064731449,0.030992856,0.009571772,,9.9,5.018151227,-0.001108842,-0.000798044,0.003352685
10,4.764991434,1.30783643,-2.86033543,-0.021962964,0.119840288,0.109056147,-1.113467166,1.369149637,-1.756930981,-0.119932815,0.014112094,0.113070697,,10,5.083641437,-9.68495E-05,-0.00058952,-0.001008979
10.1,4.643784637,1.393357079,-2.963407283,-0.036913452,0.127159511,0.169319777,-1.196592902,1.367720354,-1.674523823,-0.072254324,0.026543823,0.029731417,,10.1,5.093465381,-0.000826444,-0.000950118,0.002075734
10.2,4.501831557,1.449866988,-3.066889299,-0.054878605,0.102591224,0.107508695,-1.375154772,1.20885038,-1.673483662,-0.130904571,-0.013540302,0.073048543,,10.2,5.130820153,0.000703674,-0.000352787,-0.002585521
10.3,4.356336377,1.47888183,-3.157664825,-0.078962288,0.093043666,0.135319898,-1.413817365,1.13676533,-1.600882194,-0.061862934,0.010740974,-0.024956427,,10.3,5.135594779,-0.00016345,-0.000718987,0.000605081
10.4,4.299905816,1.573462192,-3.19521463,-0.015682946,0.142768575,0.135658846,-1.396352619,1.059554504,-1.519207695,-0.064265346,0.031185808,0.077408967,,10.4,5.135115193,-0.001474501,-0.001052908,0.004614678
10.5,4.17285709,1.568531257,-3.300186256,-0.057372865,0.113967877,0.143120121,-1.713286835,1.08213407,-1.615606219,-0.159358684,-0.019733175,0.139730306,,10.5,5.254163432,0.001236056,-0.000635499,-0.004579571
10.6,3.952083302,1.678714537,-3.3906222,-0.08821541,0.112360441,0.190935938,-1.735246881,0.947655191,-1.414898808,-0.032745266,0.000645094,-0.050314211,,10.6,5.182086464,-0.000638538,-0.001072791,0.002640696
10.7,3.800350175,1.6471349,-3.446660256,-0.076556423,0.082833952,0.079402564,-1.858004839,0.710433388,-1.479604056,-0.139122295,-0.040172586,0.078698979,,10.7,5.249957621,0.001499788,-0.000186821,-0.004047242
10.8,3.663388783,1.629720591,-3.54137028,-0.103264283,0.087431201,0.156627044,-1.865050687,0.714348357,-1.366536184,-0.03027195,0.005185895,-0.052175191,,10.8,5.24994221,-0.000155783,-0.001078264,0.001235684
10.9,3.533868327,1.67749347,-3.595338323,-0.070246155,0.097223688,0.095798822,-1.934765058,0.514666707,-1.330290708,-0.104758471,-0.033677677,0.056063004,,10.9,5.264788537,0.000771361,-0.00059696,-0.001309365
11,3.393747352,1.644768564,-3.651463529,-0.09501014,0.0900628,0.150821745,-2.048171603,0.530678052,-1.313545311,-0.058458473,-0.014318238,0.007656492,,11,5.31576714,0.000378125,-0.000985924,-0.000796304
11.1,3.238314779,1.721388673,-3.692719698,-0.057512399,0.120350419,0.155979346,-2.057709042,0.397435899,-1.186177683,-0.054947846,-0.011941789,0.036422351,,11.1,5.279717548,-0.000596062,-0.001313982,0.00241274
11.2,3.102638444,1.693154722,-3.718327037,-0.05866551,0.120303222,0.169762713,-2.231161538,0.393751781,-1.239485875,-0.098837346,-0.030974786,0.109254313,,11.2,5.365627262,0.000333373,-0.001210074,-0.001361731
11.3,2.886511297,1.73126318,-3.797139433,-0.077791309,0.115982664,0.208234141,-2.34163725,0.309617285,-1.11589811,-0.059053695,-0.03325092,0.029819269,,11.3,5.353106996,1.73157E-05,-0.001356594,0.000307355
11.4,2.671574016,1.700339143,-3.835104525,-0.086271052,0.093382734,0.159718466,-2.450037208,0.132283839,-1.099435698,-0.088452138,-0.057585705,0.04969694,,11.4,5.387719072,0.001116082,-0.000830569,-0.002347578
11.5,2.483068002,1.648456218,-3.89074921,-0.09631745,0.086643226,0.176366472,-2.485399185,0.037568169,-1.003924237,-0.035362903,-0.0378891,-0.005878025,,11.5,5.383248411,0.000383296,-0.001198261,-0.000309826
11.6,2.279773065,1.585944012,-3.951485686,-0.107290566,0.061663218,0.125186494,-2.584821053,-0.144640758,-0.989119941,-0.090137759,-0.079525384,0.011894443,,11.6,5.439350099,0.002186108,-0.00010333,-0.003911542
11.7,2.090793919,1.523912726,-3.99621219,-0.122559138,0.05180489,0.143185576,-2.578535558,-0.257480039,-0.856552396,0.000131418,-0.031202106,-0.062795383,,11.7,5.408465175,0.000837501,-0.000938857,-0.000655385
11.8,1.965421849,1.50341341,-3.969838152,-0.054421436,0.100689681,0.143871016,-2.530174079,-0.358044452,-0.799542433,-0.025591567,-0.03849961,0.031798666,,11.8,5.394305367,-0.000373866,-0.001642759,0.001371482
11.9,1.810549366,1.431912955,-4.007001106,-0.071827999,0.08932175,0.176459604,-2.734407984,-0.321438604,-0.851788591,-0.083877799,-0.080756577,0.071602877,,11.9,5.500988923,0.001430678,-0.000880775,-0.003469269
12,1.526588054,1.435116444,-4.073103174,-0.10995772,0.060541253,0.186555374,-2.808094266,-0.466375987,-0.685508197,-0.012701274,-0.066685557,-0.04512666,,12,5.466606048,0.001192188,-0.000792998,-0.001479294
12.1,1.285650963,1.31180777,-4.084725408,-0.114809134,0.027722954,0.105579598,-2.836455036,-0.702951966,-0.661536477,-0.04712464,-0.089709437,-0.032893543,,12.1,5.501620148,0.002552144,0.000339445,-0.003332574
12.2,1.135761767,1.205905752,-4.093698878,-0.100001394,0.042547841,0.137712744,-2.762645786,-0.774882829,-0.518587074,0.042236315,-0.022403412,-0.054155282,,12.2,5.452365962,0.000422303,-0.001461586,-7.1075E-05
12.3,0.987788159,1.132203099,-4.075737177,-0.061131985,0.069680019,0.129192604,-2.809354991,-0.851434579,-0.536471319,-0.04280794,-0.096672468,0.015592359,,12.3,5.511083311,0.001440757,-0.000651486,-0.001985053
12.4,0.762897145,1.037536233,-4.127657087,-0.112372628,0.020132773,0.141191518,-2.952615773,-0.892673644,-0.474369924,-0.008453691,-0.08419255,-0.041571769,,12.4,5.551124112,0.002240686,0.000180991,-0.003186226
12.5,0.518923863,0.993124456,-4.112562164,-0.086451832,0.032093689,0.129044816,-2.845243823,-1.070272689,-0.299662944,0.041880029,-0.040395263,-0.062561972,,12.5,5.476188465,0.000856844,-0.001153683,-0.000346576
12.6,0.438116536,0.891600607,-4.029643838,-0.020520301,0.090684477,0.161843374,-2.818727747,-1.040392919,-0.301129252,0.024735027,-0.061344924,0.032603107,,12.6,5.500088519,-0.000540405,-0.002135159,-0.000641266
12.7,0.188467045,0.7783035,-4.105161188,-0.082654661,0.022157102,0.144198569,-3.095952188,-1.09134587,-0.343060447,-0.082479296,-0.157073663,-0.022763814,,12.7,5.627542867,0.003651559,0.001319987,-0.003649043
12.8,-0.16393064,0.68798674,-4.155751875,-0.153129326,-0.048667695,0.09542124,-3.041190779,-1.30409301,-0.085527325,0.081811207,-0.039194911,-0.11229077,,12.8,5.532010598,0.002311984,0.000665765,-0.000900469
12.9,-0.336000244,0.485053344,-4.090788155,-0.100157828,-0.026062114,0.033656762,-2.896002568,-1.588136247,-0.061447804,0.017433619,-0.079504223,-0.072741903,,12.9,5.535694725,0.003077391,0.000978024,-0.00072581
13,-0.407923406,0.297710001,-4.061391762,-0.08796616,-0.009563219,0.081770645,-2.857918274,-1.55115186,-0.005690005,0.091217077,-0.034425636,-0.040409446,,13,5.560882789,0.00140415,-0.000396112,-0.00187145
13.1,-0.597960338,0.229439379,-4.033116529,-0.053074715,0.009427169,0.094958849,-2.855461525,-1.62209864,0.067114982,0.030698368,-0.088553285,-0.067152248,,13.1,5.566839578,0.002080533,0.000149864,-0.000805236
13.2,-0.803033846,0.092325636,-4.007860034,-0.084672876,-0.027716092,0.070065501,-2.902986613,-1.649759714,0.116356937,0.057301053,-0.076170431,-0.054222202,,13.2,5.582421781,0.002393368,0.000719361,-0.000853464
13.3,-0.954152316,0.056010106,-3.91979651,-0.009915188,0.034197531,0.133538011,-2.721484197,-1.671637643,0.286188743,0.131287848,-0.002000573,-0.006340528,,13.3,5.527505948,-0.000481828,-0.002380125,-0.003446671
13.4,-1.079537332,-0.098444108,-3.859456424,0.006581578,0.044295421,0.134259714,-2.862482127,-1.637568111,0.227230993,-0.004754742,-0.146305573,-0.085179081,,13.4,5.615468287,0.001974904,0.00020295,-0.000426946
13.5,-1.353537289,-0.171151722,-3.872772182,-0.053359048,-0.028956166,0.089704804,-2.935889514,-1.631475863,0.375885845,0.096701635,-0.053695667,-0.027091108,,13.5,5.578807014,0.001218281,-0.000195306,-0.001150772
13.6,-1.584426013,-0.275992877,-3.796844522,-0.011356671,0.001168775,0.106780426,-2.825103871,-1.746945309,0.473117346,0.067978984,-0.074115098,-0.048688077,,13.6,5.564566772,0.001281647,-0.00040725,-0.001236132
13.7,-1.768318062,-0.524042468,-3.796039502,-0.08143986,-0.07468755,0.031745479,-2.961890164,-1.821515728,0.451209944,0.022057967,-0.137449261,-0.10515965,,13.7,5.599242635,0.003903334,0.001768988,0.006238792
13.8,-1.930906563,-0.555868302,-3.690908586,-0.010595062,-0.022928654,0.088892588,-2.662573209,-1.830573689,0.692255968,0.215292188,0.02405371,0.137777909,,13.8,5.545613662,-0.001120086,-0.001993039,-0.008040832
13.9,-2.00681557,-0.747158635,-3.587451081,0.046696141,0.012155404,0.164859398,-2.740579595,-1.823244498,0.643902092,-0.01811957,-0.144618808,-0.206708238,,13.9,5.605789544,0.002480371,0.000616978,0.00339834
14,-2.259745038,-0.852757526,-3.584698642,-0.064574907,-0.083960064,-0.003621597,-2.827695176,-1.761200846,0.749276321,0.11599544,-0.065258493,0.027071043,,14,5.559414957,0.001887731,0.000385251,0.002595134
14.1,-2.521289353,-0.948938994,-3.522754211,-0.025147465,-0.072772358,0.067861963,-2.689558856,-1.955215885,0.805826265,0.09012079,-0.092273195,-0.002490707,,14.1,5.591591031,0.001852906,0.000702442,0.002911743
14.2,-2.561333917,-1.149298982,-3.407819641,0.00731172,-0.050480655,0.09780045,-2.552707359,-1.874406696,0.953085679,0.130332872,-0.044052531,0.044200282,,14.2,5.548751931,0.0006148,-0.000191466,-0.002362718
14.3,-2.647746258,-1.184102473,-3.2536317,0.069383466,0.003831105,0.158562716,-2.461011767,-1.776200637,0.993356057,0.114823768,-0.044786031,-0.040490462,,14.3,5.581619787,2.72741E-05,-0.000995431,-0.004634984
14.4,-2.828321585,-1.290833443,-3.210076735,0.037354919,-0.031242838,0.08974363,-2.568546475,-1.725001997,1.039311018,0.063109401,-0.110625791,-0.125427897,,14.4,5.570252502,0.0014316,0.000598098,0.003810868
14.5,-3.054351004,-1.353466834,-3.125474385,0.03232433,-0.054252691,0.057056212,-2.501023252,-1.683785025,1.123630992,0.131221009,-0.041629915,0.068418418,,14.5,5.569165862,0.000187351,-0.000387988,-0.002607283
14.6,-3.200578141,-1.485694265,-3.038589872,0.046587435,-0.049027431,0.118468397,-2.464474742,-1.679989164,1.20119997,0.069396109,-0.092019763,-0.088788518,,14.6,5.556298951,0.001196475,0.000377818,0.002850896
14.7,-3.315704059,-1.572874452,-2.910213651,0.047997768,-0.052192271,0.074233495,-2.387588975,-1.581776135,1.271634695,0.132068538,-0.046647524,0.051595278,,14.7,5.547627406,-1.22797E-05,-0.000334753,-0.002537065
14.8,-3.506705701,-1.691231593,-2.85323209,0.032972379,-0.084909619,0.083497944,-2.41326224,-1.606208819,1.293855473,0.045568786,-0.112276904,-0.107859451,,14.8,5.562789682,0.001878303,0.000770538,0.008668118
14.9,-3.621438064,-1.754657882,-2.718350991,0.048510163,-0.071160222,0.061932352,-2.238532671,-1.491174635,1.441981508,0.165891007,-0.031090012,0.186217219,,14.9,5.51774776,-0.000669073,-0.000522565,-0.005907994
15,-3.705845159,-1.829381169,-2.575637771,0.097345495,-0.051316004,0.181635383,-2.189071748,-1.448672457,1.438441076,0.059254789,-0.077170399,-0.140675767,,15,5.557532867,0.000551471,0.000211936,0.002180305
15.1,-3.856437436,-1.921187298,-2.503368092,0.044276479,-0.08574415,0.029930748,-2.183049727,-1.346053847,1.535690434,0.093665665,-0.072158166,0.023306776,,15.1,5.494817495,0.000742048,0.000286999,0.003696831
15.2,-4.007581917,-1.945829773,-2.368376899,0.073518959,-0.07930598,0.103653728,-2.078982736,-1.300067688,1.539646538,0.115519141,-0.058066575,0.069193342,,15.2,5.547796675,-0.000279896,0.00013086,-0.001546375
15.3,-4.059453469,-2.013303922,-2.239238766,0.112723252,-0.053426243,0.153246796,-1.961136856,-1.167046034,1.681852204,0.096764472,-0.038338033,-0.022672939,,15.3,5.495972194,-0.000509991,-0.000429968,-0.003007213
15.4,-4.188773119,-2.063908427,-2.10890855,0.081794617,-0.076098799,0.085273275,-1.975850092,-1.094119955,1.654600048,0.059091673,-0.08994099,-0.084490588,,15.4,5.500091799,0.000621748,0.000704947,0.005190661
15.5,-4.323198935,-2.079789755,-2.008536428,0.088737055,-0.084264342,0.072334869,-1.880306777,-0.976896493,1.727239518,0.120315897,-0.031400215,0.112989493,,15.5,5.499862583,-0.000801951,-0.000196603,-0.003498205
15.6,-4.44796757,-2.16414095,-1.908418678,0.076933628,-0.106551056,0.114926267,-1.865863964,-0.943548083,1.764163997,0.029712608,-0.094527427,-0.11228448,,15.6,5.489885604,0.001107378,0.001050321,0.008541074
15.7,-4.512165937,-2.161800594,-1.737626109,0.089920891,-0.089006587,0.067095092,-1.694813562,-0.777892055,1.854190858,0.146405859,-0.009383911,0.198957214,,15.7,5.447400394,-0.001436555,-0.000546865,-0.006946241
15.8,-4.546409538,-2.14704653,-1.571526751,0.158040745,-0.048687542,0.214510011,-1.59339497,-0.668326685,1.849937149,0.053537928,-0.047214226,-0.132380917,,15.8,5.488918254,-0.000864776,-0.0004118,-0.002275981
15.9,-4.675142324,-2.203182842,-1.506886146,0.077115564,-0.106935875,0.029288891,-1.632071714,-0.583787531,1.899874096,0.030701945,-0.096321436,-0.076619899,,15.9,5.430844105,0.000904023,0.001327192,0.009090111
16,-4.834056239,-2.197861505,-1.393686274,0.066255642,-0.139491191,0.038460377,-1.568648127,-0.493247065,1.895820298,0.100483104,-0.029250691,0.17564152,,16,5.469725477,-0.000514022,0.000583913,-0.000230869
16.1,-4.880146501,-2.23140619,-1.259932727,0.095590549,-0.116973914,0.149609694,-1.430325086,-0.409823221,2.015687974,0.049521854,-0.046054104,-0.020662794,,16.1,5.401669088,-0.000205492,0.000773219,0.002283317
16.2,-4.881562153,-2.19927569,-1.050621392,0.10931561,-0.093738382,0.102729914,-1.275120774,-0.27243502,1.982739032,0.083973313,-0.015284945,0.063306759,,16.2,5.401856133,-0.001189124,-1.3695E-05,-0.003012546
16.3,-4.960103372,-2.187213124,-0.973037907,0.102294743,-0.110237075,0.111756689,-1.227037886,-0.200685436,1.980681064,0.018816825,-0.064848239,-0.077670014,,16.3,5.423490689,9.8849E-05,0.001286491,0.005244848
16.4,-5.020453105,-2.162476585,-0.845862083,0.090920847,-0.119661937,0.06448882,-1.114772476,-0.059447033,2.060783413,0.079861407,-0.002504958,0.118077219,,16.4,5.371336622,-0.001055802,0.000304505,-0.002087023
16.5,-5.078604586,-2.147963985,-0.707410667,0.094037978,-0.121910718,0.123377931,-1.052819922,0.006440521,2.029990272,0.013130283,-0.053402769,-0.061685345,,16.5,5.392892425,6.68186E-05,0.001391035,0.004880566
16.6,-5.072643325,-2.08148114,-0.547862892,0.114510527,-0.097200204,0.095824166,-0.866950846,0.182625574,2.115365412,0.095530578,0.028190546,0.134168898,,16.6,5.328828277,-0.002149202,-0.000665946,-0.007242747
16.7,-5.107361124,-2.044532748,-0.416843411,0.119657958,-0.100384279,0.146319312,-0.823004369,0.233706227,2.039543334,-0.02794646,-0.073595872,-0.16517167,,16.7,5.375471662,3.54768E-05,0.001642875,0.005871584
16.8,-5.123264223,-1.975699774,-0.299264067,0.100807758,-0.109614031,0.050437987,-0.685809571,0.412752129,2.139141918,0.082685479,0.040341115,0.149748805,,16.8,5.300557944,-0.002020846,-0.000427418,-0.006020352
16.9,-5.127183587,-1.888146802,-0.130841656,0.148162366,-0.069211445,0.180474549,-0.61156688,0.531727428,2.09254112,-0.005451323,-0.032171223,-0.115613107,,16.9,5.324468533,-0.00147617,-9.16086E-06,-0.002215508
17,-5.155881772,-1.841775998,-0.03512297,0.093355321,-0.112572896,0.05177661,-0.537311827,0.614114667,2.11108868,-0.004903263,-0.038261755,-0.054620894,,17,5.298547636,-0.000505255,0.001563843,0.003585899
17.1,-5.177608705,-1.752257483,0.09150512,0.104329991,-0.109010721,0.081699029,-0.483271317,0.784834037,2.133741818,0.042135969,0.03738289,0.082758711,,17.1,5.279064178,-0.002088265,-0.000382616,-0.005789016
17.2,-5.185480584,-1.67162188,0.235966352,0.112161535,-0.091179501,0.128178444,-0.396533585,0.86268477,2.124763225,-0.038050301,-0.044068975,-0.137081064,,17.2,5.26538639,-0.000846188,0.001034961,0.00155833
17.3,-5.187196047,-1.586676111,0.359578077,0.077725346,-0.123706957,0.033172785,-0.297950633,0.968993579,2.11625463,0.006088196,0.011178508,0.020518994,,17.3,5.256275994,-0.001215275,0.000881555,-0.000647467
17.4,-5.150487157,-1.455110689,0.504025962,0.124652206,-0.074498139,0.124931804,-0.184617085,1.144978038,2.175009074,0.014306788,0.035389154,-0.003367146,,17.4,5.192311327,-0.002615653,-0.001432864,-0.007399569
17.5,-5.136337232,-1.352966997,0.650384049,0.106520709,-0.083063701,0.093637492,-0.089605039,1.169714142,2.077334815,-0.069548233,-0.075875303,-0.178895932,,17.5,5.236567195,-0.000806047,0.001699186,0.002566151
17.6,-5.151886273,-1.282564622,0.696979754,0.050306827,-0.152139026,-0.006263663,-0.067555354,1.279909653,2.127465204,-0.02191022,0.034122296,0.018752287,,17.6,5.222425351,-0.000795733,0.001215688,6.9804E-05
17.7,-5.091072048,-1.110298966,0.897596405,0.11742053,-0.058463139,0.122225611,0.063497451,1.496004027,2.233706986,0.023575378,0.063132091,0.008424404,,17.7,5.071156589,-0.003273104,-0.002791287,-0.009677381
17.8,-5.078287445,-1.005250189,1.049471959,0.085627915,-0.091620481,0.068182607,0.161115633,1.41513346,1.976908029,-0.129875496,-0.141636838,-0.258943686,,17.8,5.243054862,0.000245505,0.00333357,0.005570122
17.9,-5.030608697,-0.89890808,1.05690393,0.049964918,-0.152677173,-0.021631086,0.241591646,1.615152227,2.203765278,0.026921396,0.13255802,0.097687066,,17.9,5.109760946,-0.002751615,-0.001118813,-0.006556654
18,-5.007077511,-0.754763326,1.270934881,0.087520914,-0.06416743,0.096875677,0.250450755,1.681990484,2.122976316,-0.115673918,-0.062100353,-0.191939404,,18,5.09171959,-0.000824244,0.000484344,-0.000270493
18.1,-4.963440853,-0.616707399,1.398556671,0.031737468,-0.130009588,-0.0169405,0.459635874,1.712805176,2.049355294,-0.034870409,0.010824945,-0.051453722,,18.1,5.130219847,-0.001665401,0.001138846,-0.001873409
18.2,-4.868148911,-0.474745928,1.467748992,0.076085769,-0.089543079,0.048685042,0.502252974,1.866987889,2.169342362,-0.059060652,0.049207393,-0.077912963,,18.2,5.013404848,-0.00238969,-0.001361807,-0.004714458
18.3,-4.796050331,-0.292352373,1.682714601,0.072840959,-0.056722811,0.044110979,0.658921781,1.873841204,2.014266836,-0.086471408,-0.041139965,-0.137459268,,18.3,5.04932373,-0.001893422,-7.62634E-05,-0.002866099
18.4,-4.737093955,-0.190174768,1.70336144,0.031232088,-0.121876909,-0.012223145,0.725691203,1.917034478,2.034560724,-0.098364295,-0.011873423,-0.126509475,,18.4,5.081345885,-0.001230967,0.001100627,-0.001740366
18.5,-4.657397187,-0.037025132,1.828118578,0.03477686,-0.099617906,-0.002378909,0.759679349,2.045342596,2.129908145,-0.064269649,0.048509347,-0.095694601,,18.5,4.957224968,-0.002216485,-0.001032391,-0.003593868
18.6,-4.600171917,0.127590189,2.010115505,0.032239758,-0.082921984,-0.007978646,0.862798066,2.048127167,1.982179059,-0.119642393,-0.046454607,-0.151145711,,18.6,5.011563432,-0.001195482,0.000577978,-0.002034771
18.7,-4.507958381,0.269227657,2.063703102,0.008354128,-0.119263242,-0.033160407,0.983957566,2.093437451,2.042559793,-0.082602016,0.023989188,-0.118828742,,18.7,4.97355482,-0.001828582,-5.0817E-05,-0.00326492
18.8,-4.429895467,0.397398858,2.178612221,-0.004447654,-0.113779633,-0.050763997,1.001767841,2.106370968,2.019382368,-0.132001671,-0.020228724,-0.170718589,,18.8,4.969042097,-0.000667113,0.000778366,-0.000722887
18.9,-4.333771671,0.56300503,2.324301327,-0.01171183,-0.113006759,-0.061125709,1.153694268,2.154400489,2.040417559,-0.073112593,0.033994614,-0.101873045,,18.9,4.889093285,-0.001978764,-0.000467465,-0.003685914
19,-4.17461713,0.756043997,2.480794713,0.036488589,-0.05815987,-0.01055996,1.302897895,2.201834438,1.983118077,-0.105018544,0.006142505,-0.14647943,,19,4.806199213,-0.002360379,-0.001632756,-0.00423852
19.1,-4.087824102,0.869724153,2.531823475,-0.027621617,-0.111761542,-0.08122192,1.377212628,2.060751205,1.800485396,-0.168483596,-0.078187406,-0.20385084,,19.1,5.016481044,2.82321E-05,0.001976837,-0.00066056
19.2,-3.983392221,0.948408177,2.535984028,-0.066741702,-0.163487786,-0.122340685,1.405080817,2.140684638,2.078886023,-0.086410937,0.065728979,-0.137247966,,19.2,4.851011217,-0.001210468,0.000121589,-0.002073756
19.3,-3.821783059,1.179963347,2.84472158,0.012374429,-0.046660401,-0.051839096,1.548190478,2.237940735,2.020817284,-0.086510267,0.033206931,-0.125770932,,19.3,4.614842616,-0.00273898,-0.002409201,-0.004129459
19.4,-3.679095749,1.353814331,2.954491196,-0.004417214,-0.061911682,-0.06405883,1.746989281,2.05838924,1.62355558,-0.166693595,-0.079111796,-0.184303722,,19.4,4.909289262,-0.000915541,0.000517495,-0.003192364
19.5,-3.504342107,1.420005525,2.838507236,-0.050574666,-0.120627331,-0.103575618,1.786889128,2.077713197,1.921624699,-0.109891902,0.034818716,-0.177426051,,19.5,4.783223849,-0.001522856,-0.000396398,-0.002636467
19.6,-3.421740084,1.518820362,3.036535822,-0.07628254,-0.118128822,-0.153681219,1.72826141,2.044375817,1.798687118,-0.17189762,-0.038585726,-0.206679765,,19.6,4.826496914,0.000356902,0.001288939,0.000708394
19.7,-3.267220718,1.711735876,3.176789773,-0.053891151,-0.093883387,-0.120673011,1.943729586,2.100455924,1.916737098,-0.051233891,0.081416835,-0.087020747,,19.7,4.584994329,-0.00280992,-0.002086001,-0.005198106
